outcome,variable,selected,imputation
var156,splanchnic,True,16
var157,sexo,True,16
var157,raza,True,16
var157,ant_inf,True,16
var157,ant_isq,True,16
var157,ant_clau,True,16
var157,fum_act,True,16
var157,diabetes,True,16
var157,hip_art,False,16
var157,insf_car,True,16
var157,fibr_aur,True,16
var157,trat_est,False,16
var157,e_con_pp,True,16
var157,e_con_cu,True,16
var157,e_con_ec,True,16
var157,e_con_lu,True,16
var157,e_con_be,True,16
var157,e_con_at,True,16
var157,e_con_va,False,16
var157,e_con_ar,False,16
var157,e_con_ea,False,16
var157,e_con_pr,True,16
var157,e_con_ro,True,16
var157,e_con_av,True,16
var157,e_con_sm,True,16
var157,sin_tvp_,True,16
var157,var171,True,16
var157,tv_l_esu,True,16
var157,tvp_orig,False,16
var157,tv_l_ein,True,16
var157,tvp_prox,True,16
var157,tv_l_svc,True,16
var157,tv_l_vre,True,16
var157,tv_l_vrn,True,16
var157,tv_l_vca,True,16
var157,tv_l_yug,True,16
var157,tv_l_ova,True,16
var157,tv_l_sup,True,16
var157,tv_l_pul,False,16
var157,tv_l_ove,True,16
var157,fr_cance,True,16
var157,fr_cirug,True,16
var157,fr_inmov,True,16
var157,fr_tvp_a,True,16
var157,fr_antfa,True,16
var157,fr_tvs_a,True,16
var157,fr_viaje,True,16
var157,fr_estro,True,16
var157,fr_embar,True,16
var157,fr_varic,True,16
var157,fr_antec,True,16
var157,ana_dime,True,16
var157,ana_crea,True,16
var157,ana_trop,True,16
var157,edad,True,16
var157,peso,True,16
var157,tension_,True,16
var157,ana_hemo,True,16
var157,ana_plaq,True,16
var157,ana_leuc,True,16
var157,ana_neu,True,16
var157,protcrea,True,16
var157,splanchnic,True,16
var161,sexo,True,16
var161,raza,True,16
var161,ant_inf,False,16
var161,ant_isq,True,16
var161,ant_clau,True,16
var161,fum_act,True,16
var161,diabetes,True,16
var161,hip_art,True,16
var161,insf_car,True,16
var161,fibr_aur,False,16
var161,trat_est,True,16
var161,e_con_pp,True,16
var161,e_con_cu,False,16
var161,e_con_ec,True,16
var161,e_con_lu,True,16
var161,e_con_be,True,16
var161,e_con_at,True,16
var161,e_con_va,True,16
var161,e_con_ar,False,16
var161,e_con_ea,True,16
var161,e_con_pr,True,16
var161,e_con_ro,True,16
var161,e_con_av,True,16
var161,e_con_sm,False,16
var161,sin_tvp_,True,16
var161,var171,True,16
var161,tv_l_esu,True,16
var161,tvp_orig,True,16
var161,tv_l_ein,True,16
var161,tvp_prox,False,16
var161,tv_l_svc,True,16
var161,tv_l_vre,True,16
var161,tv_l_vrn,True,16
var161,tv_l_vca,True,16
var161,tv_l_yug,True,16
var161,tv_l_ova,False,16
var161,tv_l_sup,True,16
var161,tv_l_pul,True,16
var161,tv_l_ove,True,16
var161,fr_cance,True,16
var161,fr_cirug,True,16
var161,fr_inmov,True,16
var161,fr_tvp_a,True,16
var161,fr_antfa,True,16
var161,fr_tvs_a,True,16
var161,fr_viaje,True,16
var161,fr_estro,True,16
var161,fr_embar,True,16
var161,fr_varic,True,16
var161,fr_antec,True,16
var161,ana_dime,True,16
var161,ana_crea,True,16
var161,ana_trop,True,16
var161,edad,True,16
var161,peso,True,16
var161,tension_,True,16
var161,ana_hemo,True,16
var161,ana_plaq,True,16
var161,ana_leuc,True,16
var161,ana_neu,True,16
var161,protcrea,True,16
var161,splanchnic,True,16
var155,sexo,False,16
var155,raza,True,16
var155,ant_inf,True,16
var155,ant_isq,True,16
var155,ant_clau,True,16
var155,fum_act,True,16
var155,diabetes,True,16
var155,hip_art,False,16
var155,insf_car,True,16
var155,fibr_aur,False,16
var155,trat_est,True,16
var155,e_con_pp,True,16
var155,e_con_cu,False,16
var155,e_con_ec,True,16
var155,e_con_lu,False,16
var155,e_con_be,False,16
var155,e_con_at,True,16
var155,e_con_va,True,16
var155,e_con_ar,False,16
var155,e_con_ea,True,16
var155,e_con_pr,True,16
var155,e_con_ro,False,16
var155,e_con_av,True,16
var155,e_con_sm,True,16
var155,sin_tvp_,True,16
var155,var171,False,16
var155,tv_l_esu,True,16
var155,tvp_orig,True,16
var155,tv_l_ein,True,16
var155,tvp_prox,True,16
var155,tv_l_svc,False,16
var155,tv_l_vre,True,16
var155,tv_l_vrn,True,16
var155,tv_l_vca,False,16
var155,tv_l_yug,True,16
var155,tv_l_ova,True,16
var155,tv_l_sup,False,16
var155,tv_l_pul,True,16
var155,tv_l_ove,True,16
var155,fr_cance,True,16
var155,fr_cirug,False,16
var155,fr_inmov,True,16
var155,fr_tvp_a,False,16
var155,fr_antfa,True,16
var155,fr_tvs_a,True,16
var155,fr_viaje,True,16
var155,fr_estro,True,16
var155,fr_embar,True,16
var155,fr_varic,True,16
var155,fr_antec,False,16
var155,ana_dime,True,16
var155,ana_crea,True,16
var155,ana_trop,True,16
var155,edad,True,16
var155,peso,True,16
var155,tension_,False,16
var155,ana_hemo,True,16
var155,ana_plaq,True,16
var155,ana_leuc,True,16
var155,ana_neu,True,16
var155,protcrea,True,16
var155,splanchnic,False,16
var154,sexo,True,16
var154,raza,True,16
var154,ant_inf,False,16
var154,ant_isq,False,16
var154,ant_clau,False,16
var154,fum_act,False,16
var154,diabetes,True,16
var154,hip_art,False,16
var154,insf_car,False,16
var154,fibr_aur,True,16
var154,trat_est,True,16
var154,e_con_pp,True,16
var154,e_con_cu,True,16
var154,e_con_ec,False,16
var154,e_con_lu,True,16
var154,e_con_be,True,16
var154,e_con_at,False,16
var154,e_con_va,True,16
var154,e_con_ar,False,16
var154,e_con_ea,True,16
var154,e_con_pr,True,16
var154,e_con_ro,False,16
var154,e_con_av,True,16
var154,e_con_sm,True,16
var154,sin_tvp_,True,16
var154,var171,True,16
var154,tv_l_esu,True,16
var154,tvp_orig,True,16
var154,tv_l_ein,False,16
var154,tvp_prox,True,16
var154,tv_l_svc,True,16
var154,tv_l_vre,True,16
var154,tv_l_vrn,False,16
var154,tv_l_vca,True,16
var154,tv_l_yug,True,16
var154,tv_l_ova,False,16
var154,tv_l_sup,True,16
var154,tv_l_pul,False,16
var154,tv_l_ove,False,16
var154,fr_cance,True,16
var154,fr_cirug,True,16
var154,fr_inmov,True,16
var154,fr_tvp_a,True,16
var154,fr_antfa,True,16
var154,fr_tvs_a,True,16
var154,fr_viaje,True,16
var154,fr_estro,True,16
var154,fr_embar,False,16
var154,fr_varic,False,16
var154,fr_antec,False,16
var154,ana_dime,True,16
var154,ana_crea,False,16
var154,ana_trop,True,16
var154,edad,True,16
var154,peso,True,16
var154,tension_,True,16
var154,ana_hemo,True,16
var154,ana_plaq,True,16
var154,ana_leuc,True,16
var154,ana_neu,True,16
var154,protcrea,True,16
var154,splanchnic,False,16
var158,sexo,True,16
var158,raza,True,16
var158,ant_inf,False,16
var158,ant_isq,True,16
var158,ant_clau,False,16
var158,fum_act,False,16
var158,diabetes,True,16
var158,hip_art,True,16
var158,insf_car,True,16
var158,fibr_aur,False,16
var158,trat_est,True,16
var158,e_con_pp,True,16
var158,e_con_cu,True,16
var158,e_con_ec,True,16
var158,e_con_lu,False,16
var158,e_con_be,False,16
var158,e_con_at,False,16
var158,e_con_va,True,16
var158,e_con_ar,True,16
var158,e_con_ea,True,16
var158,e_con_pr,True,16
var158,e_con_ro,False,16
var158,e_con_av,True,16
var158,e_con_sm,True,16
var158,sin_tvp_,True,16
var158,var171,True,16
var158,tv_l_esu,True,16
var158,tvp_orig,False,16
var158,tv_l_ein,False,16
var158,tvp_prox,True,16
var158,tv_l_svc,True,16
var158,tv_l_vre,True,16
var158,tv_l_vrn,False,16
var158,tv_l_vca,False,16
var158,tv_l_yug,True,16
var158,tv_l_ova,False,16
var158,tv_l_sup,False,16
var158,tv_l_pul,False,16
var158,tv_l_ove,False,16
var158,fr_cance,False,16
var158,fr_cirug,True,16
var158,fr_inmov,True,16
var158,fr_tvp_a,True,16
var158,fr_antfa,True,16
var158,fr_tvs_a,True,16
var158,fr_viaje,True,16
var158,fr_estro,True,16
var158,fr_embar,False,16
var158,fr_varic,True,16
var158,fr_antec,True,16
var158,ana_dime,False,16
var158,ana_crea,True,16
var158,ana_trop,False,16
var158,edad,True,16
var158,peso,True,16
var158,tension_,True,16
var158,ana_hemo,True,16
var158,ana_plaq,True,16
var158,ana_leuc,True,16
var158,ana_neu,True,16
var158,protcrea,True,16
var158,splanchnic,True,16
ana_dura,sexo,True,17
ana_dura,raza,True,17
ana_dura,ant_inf,True,17
ana_dura,ant_isq,True,17
ana_dura,ant_clau,True,17
ana_dura,fum_act,True,17
ana_dura,diabetes,True,17
ana_dura,hip_art,True,17
ana_dura,insf_car,True,17
ana_dura,fibr_aur,True,17
ana_dura,trat_est,True,17
ana_dura,e_con_pp,True,17
ana_dura,e_con_cu,True,17
ana_dura,e_con_ec,False,17
ana_dura,e_con_lu,True,17
ana_dura,e_con_be,True,17
ana_dura,e_con_at,True,17
ana_dura,e_con_va,True,17
ana_dura,e_con_ar,True,17
ana_dura,e_con_ea,True,17
ana_dura,e_con_pr,True,17
ana_dura,e_con_ro,True,17
ana_dura,e_con_av,True,17
ana_dura,e_con_sm,True,17
ana_dura,sin_tvp_,True,17
ana_dura,var171,True,17
ana_dura,tv_l_esu,True,17
ana_dura,tvp_orig,True,17
ana_dura,tv_l_ein,True,17
ana_dura,tvp_prox,True,17
ana_dura,tv_l_svc,True,17
ana_dura,tv_l_vre,True,17
ana_dura,tv_l_vrn,False,17
ana_dura,tv_l_vca,True,17
ana_dura,tv_l_yug,True,17
ana_dura,tv_l_ova,True,17
ana_dura,tv_l_sup,True,17
ana_dura,tv_l_pul,True,17
ana_dura,tv_l_ove,True,17
ana_dura,fr_cance,True,17
ana_dura,fr_cirug,True,17
ana_dura,fr_inmov,True,17
ana_dura,fr_tvp_a,True,17
ana_dura,fr_antfa,True,17
ana_dura,fr_tvs_a,True,17
ana_dura,fr_viaje,True,17
ana_dura,fr_estro,True,17
ana_dura,fr_embar,True,17
ana_dura,fr_varic,False,17
ana_dura,fr_antec,True,17
ana_dura,ana_dime,True,17
ana_dura,ana_crea,True,17
ana_dura,ana_trop,True,17
ana_dura,edad,True,17
ana_dura,peso,True,17
ana_dura,tension_,True,17
ana_dura,ana_hemo,True,17
ana_dura,ana_plaq,True,17
ana_dura,ana_leuc,True,17
ana_dura,ana_neu,True,17
ana_dura,protcrea,True,17
ana_dura,splanchnic,True,17
var156,sexo,True,17
var156,raza,True,17
var156,ant_inf,True,17
var156,ant_isq,True,17
var156,ant_clau,True,17
var156,fum_act,False,17
var156,diabetes,True,17
var156,hip_art,False,17
var156,insf_car,True,17
var156,fibr_aur,True,17
var156,trat_est,True,17
var156,e_con_pp,True,17
var156,e_con_cu,True,17
var156,e_con_ec,True,17
var156,e_con_lu,True,17
var156,e_con_be,True,17
var156,e_con_at,False,17
var156,e_con_va,False,17
var156,e_con_ar,True,17
var156,e_con_ea,True,17
var156,e_con_pr,True,17
var156,e_con_ro,True,17
var156,e_con_av,True,17
var156,e_con_sm,True,17
var156,sin_tvp_,True,17
var156,var171,True,17
var156,tv_l_esu,True,17
var156,tvp_orig,True,17
var156,tv_l_ein,True,17
var156,tvp_prox,True,17
var156,tv_l_svc,True,17
var156,tv_l_vre,True,17
var156,tv_l_vrn,True,17
var156,tv_l_vca,True,17
var156,tv_l_yug,True,17
var156,tv_l_ova,False,17
var156,tv_l_sup,True,17
var156,tv_l_pul,True,17
var156,tv_l_ove,True,17
var156,fr_cance,True,17
var156,fr_cirug,True,17
var156,fr_inmov,True,17
var156,fr_tvp_a,False,17
var156,fr_antfa,True,17
var156,fr_tvs_a,True,17
var156,fr_viaje,True,17
var156,fr_estro,True,17
var156,fr_embar,True,17
var156,fr_varic,True,17
var156,fr_antec,True,17
var156,ana_dime,True,17
var156,ana_crea,True,17
var156,ana_trop,True,17
var156,edad,True,17
var156,peso,True,17
var156,tension_,True,17
var156,ana_hemo,True,17
var156,ana_plaq,True,17
var156,ana_leuc,True,17
var156,ana_neu,True,17
var156,protcrea,True,17
var156,splanchnic,True,17
var157,sexo,True,17
var157,raza,True,17
var157,ant_inf,True,17
var157,ant_isq,False,17
var157,ant_clau,True,17
var157,fum_act,True,17
var157,diabetes,True,17
var157,hip_art,False,17
var157,insf_car,False,17
var157,fibr_aur,True,17
var157,trat_est,False,17
var157,e_con_pp,True,17
var157,e_con_cu,True,17
var157,e_con_ec,True,17
var157,e_con_lu,True,17
var157,e_con_be,True,17
var157,e_con_at,True,17
var157,e_con_va,False,17
var157,e_con_ar,False,17
var157,e_con_ea,False,17
var157,e_con_pr,True,17
var157,e_con_ro,True,17
var157,e_con_av,True,17
var157,e_con_sm,True,17
var157,sin_tvp_,True,17
var157,var171,True,17
var157,tv_l_esu,True,17
var157,tvp_orig,True,17
var157,tv_l_ein,True,17
var157,tvp_prox,True,17
var157,tv_l_svc,True,17
var157,tv_l_vre,False,17
var157,tv_l_vrn,True,17
var157,tv_l_vca,True,17
var157,tv_l_yug,True,17
var157,tv_l_ova,True,17
var157,tv_l_sup,True,17
var157,tv_l_pul,False,17
var157,tv_l_ove,True,17
var157,fr_cance,True,17
var157,fr_cirug,True,17
var157,fr_inmov,True,17
var157,fr_tvp_a,True,17
var157,fr_antfa,True,17
var157,fr_tvs_a,True,17
var157,fr_viaje,True,17
var157,fr_estro,True,17
var157,fr_embar,True,17
var157,fr_varic,True,17
var157,fr_antec,True,17
var157,ana_dime,True,17
var157,ana_crea,True,17
var157,ana_trop,True,17
var157,edad,True,17
var157,peso,True,17
var157,tension_,True,17
var157,ana_hemo,True,17
var157,ana_plaq,True,17
var157,ana_leuc,True,17
var157,ana_neu,True,17
var157,protcrea,True,17
var157,splanchnic,True,17
var161,sexo,False,17
var161,raza,True,17
var161,ant_inf,True,17
var161,ant_isq,True,17
var161,ant_clau,True,17
var161,fum_act,True,17
var161,diabetes,True,17
var161,hip_art,False,17
var161,insf_car,True,17
var161,fibr_aur,False,17
var161,trat_est,True,17
var161,e_con_pp,True,17
var161,e_con_cu,False,17
var161,e_con_ec,True,17
var161,e_con_lu,True,17
var161,e_con_be,True,17
var161,e_con_at,True,17
var161,e_con_va,True,17
var161,e_con_ar,False,17
var161,e_con_ea,True,17
var161,e_con_pr,True,17
var161,e_con_ro,True,17
var161,e_con_av,True,17
var161,e_con_sm,True,17
var161,sin_tvp_,True,17
var161,var171,True,17
var161,tv_l_esu,True,17
var161,tvp_orig,True,17
var161,tv_l_ein,True,17
var161,tvp_prox,True,17
var161,tv_l_svc,True,17
var161,tv_l_vre,True,17
var161,tv_l_vrn,True,17
var161,tv_l_vca,True,17
var161,tv_l_yug,False,17
var161,tv_l_ova,True,17
var161,tv_l_sup,True,17
var161,tv_l_pul,True,17
var161,tv_l_ove,True,17
var161,fr_cance,True,17
var161,fr_cirug,True,17
var161,fr_inmov,True,17
var161,fr_tvp_a,True,17
var161,fr_antfa,True,17
var161,fr_tvs_a,True,17
var161,fr_viaje,True,17
var161,fr_estro,True,17
var161,fr_embar,True,17
var161,fr_varic,True,17
var161,fr_antec,False,17
var161,ana_dime,True,17
var161,ana_crea,True,17
var161,ana_trop,True,17
var161,edad,True,17
var161,peso,True,17
var161,tension_,True,17
var161,ana_hemo,True,17
var161,ana_plaq,True,17
var161,ana_leuc,True,17
var161,ana_neu,True,17
var161,protcrea,True,17
var161,splanchnic,False,17
var155,sexo,False,17
var155,raza,True,17
var155,ant_inf,True,17
var155,ant_isq,False,17
var155,ant_clau,False,17
var155,fum_act,False,17
var155,diabetes,True,17
var155,hip_art,True,17
var155,insf_car,True,17
var155,fibr_aur,True,17
var155,trat_est,False,17
var155,e_con_pp,True,17
var155,e_con_cu,False,17
var155,e_con_ec,True,17
var155,e_con_lu,False,17
var155,e_con_be,False,17
var155,e_con_at,True,17
var155,e_con_va,True,17
var155,e_con_ar,False,17
var155,e_con_ea,True,17
var155,e_con_pr,True,17
var155,e_con_ro,False,17
var155,e_con_av,True,17
var155,e_con_sm,True,17
var155,sin_tvp_,True,17
var155,var171,True,17
var155,tv_l_esu,True,17
var155,tvp_orig,False,17
var155,tv_l_ein,True,17
var155,tvp_prox,True,17
var155,tv_l_svc,False,17
var155,tv_l_vre,True,17
var155,tv_l_vrn,True,17
var155,tv_l_vca,True,17
var155,tv_l_yug,True,17
var155,tv_l_ova,True,17
var155,tv_l_sup,True,17
var155,tv_l_pul,True,17
var155,tv_l_ove,True,17
var155,fr_cance,True,17
var155,fr_cirug,False,17
var155,fr_inmov,True,17
var155,fr_tvp_a,False,17
var155,fr_antfa,True,17
var155,fr_tvs_a,True,17
var155,fr_viaje,True,17
var155,fr_estro,True,17
var155,fr_embar,True,17
var155,fr_varic,True,17
var155,fr_antec,True,17
var155,ana_dime,True,17
var155,ana_crea,True,17
var155,ana_trop,True,17
var155,edad,True,17
var155,peso,True,17
var155,tension_,True,17
var155,ana_hemo,True,17
var155,ana_plaq,True,17
var155,ana_leuc,True,17
var155,ana_neu,False,17
var155,protcrea,True,17
var155,splanchnic,True,17
var154,sexo,True,17
var154,raza,True,17
var154,ant_inf,True,17
var154,ant_isq,True,17
var154,ant_clau,True,17
var154,fum_act,False,17
var154,diabetes,True,17
var154,hip_art,False,17
var154,insf_car,False,17
var154,fibr_aur,False,17
var154,trat_est,False,17
var154,e_con_pp,True,17
var154,e_con_cu,True,17
var154,e_con_ec,False,17
var154,e_con_lu,True,17
var154,e_con_be,True,17
var154,e_con_at,False,17
var154,e_con_va,True,17
var154,e_con_ar,False,17
var154,e_con_ea,True,17
var154,e_con_pr,True,17
var154,e_con_ro,False,17
var154,e_con_av,True,17
var154,e_con_sm,True,17
var154,sin_tvp_,True,17
var154,var171,True,17
var154,tv_l_esu,False,17
var154,tvp_orig,True,17
var154,tv_l_ein,True,17
var154,tvp_prox,True,17
var154,tv_l_svc,False,17
var154,tv_l_vre,True,17
var154,tv_l_vrn,False,17
var154,tv_l_vca,False,17
var154,tv_l_yug,True,17
var154,tv_l_ova,True,17
var154,tv_l_sup,False,17
var154,tv_l_pul,False,17
var154,tv_l_ove,False,17
var154,fr_cance,True,17
var154,fr_cirug,True,17
var154,fr_inmov,True,17
var154,fr_tvp_a,True,17
var154,fr_antfa,False,17
var154,fr_tvs_a,True,17
var154,fr_viaje,False,17
var154,fr_estro,True,17
var154,fr_embar,False,17
var154,fr_varic,False,17
var154,fr_antec,False,17
var154,ana_dime,True,17
var154,ana_crea,False,17
var154,ana_trop,False,17
var154,edad,True,17
var154,peso,True,17
var154,tension_,True,17
var154,ana_hemo,True,17
var154,ana_plaq,True,17
var154,ana_leuc,True,17
var154,ana_neu,True,17
var154,protcrea,True,17
var154,splanchnic,False,17
var158,sexo,True,17
var158,raza,True,17
var158,ant_inf,False,17
var158,ant_isq,True,17
var158,ant_clau,False,17
var158,fum_act,False,17
var158,diabetes,True,17
var158,hip_art,True,17
var158,insf_car,True,17
var158,fibr_aur,False,17
var158,trat_est,True,17
var158,e_con_pp,True,17
var158,e_con_cu,True,17
var158,e_con_ec,True,17
var158,e_con_lu,False,17
var158,e_con_be,False,17
var158,e_con_at,False,17
var158,e_con_va,True,17
var158,e_con_ar,True,17
var158,e_con_ea,True,17
var158,e_con_pr,True,17
var158,e_con_ro,False,17
var158,e_con_av,True,17
var158,e_con_sm,True,17
var158,sin_tvp_,True,17
var158,var171,True,17
var158,tv_l_esu,False,17
var158,tvp_orig,False,17
var158,tv_l_ein,True,17
var158,tvp_prox,False,17
var158,tv_l_svc,True,17
var158,tv_l_vre,True,17
var158,tv_l_vrn,True,17
var158,tv_l_vca,True,17
var158,tv_l_yug,False,17
var158,tv_l_ova,False,17
var158,tv_l_sup,True,17
var158,tv_l_pul,True,17
var158,tv_l_ove,True,17
var158,fr_cance,False,17
var158,fr_cirug,True,17
var158,fr_inmov,True,17
var158,fr_tvp_a,True,17
var158,fr_antfa,False,17
var158,fr_tvs_a,True,17
var158,fr_viaje,True,17
var158,fr_estro,True,17
var158,fr_embar,False,17
var158,fr_varic,True,17
var158,fr_antec,True,17
var158,ana_dime,True,17
var158,ana_crea,True,17
var158,ana_trop,True,17
var158,edad,True,17
var158,peso,True,17
var158,tension_,True,17
var158,ana_hemo,True,17
var158,ana_plaq,True,17
var158,ana_leuc,True,17
var158,ana_neu,True,17
var158,protcrea,True,17
var158,splanchnic,True,17
ana_dura,sexo,True,18
ana_dura,raza,True,18
ana_dura,ant_inf,True,18
ana_dura,ant_isq,True,18
ana_dura,ant_clau,True,18
ana_dura,fum_act,True,18
ana_dura,diabetes,True,18
ana_dura,hip_art,True,18
ana_dura,insf_car,True,18
ana_dura,fibr_aur,True,18
ana_dura,trat_est,True,18
ana_dura,e_con_pp,True,18
ana_dura,e_con_cu,True,18
ana_dura,e_con_ec,False,18
ana_dura,e_con_lu,True,18
ana_dura,e_con_be,True,18
ana_dura,e_con_at,True,18
ana_dura,e_con_va,True,18
ana_dura,e_con_ar,True,18
ana_dura,e_con_ea,True,18
ana_dura,e_con_pr,True,18
ana_dura,e_con_ro,True,18
ana_dura,e_con_av,True,18
ana_dura,e_con_sm,True,18
ana_dura,sin_tvp_,True,18
ana_dura,var171,True,18
ana_dura,tv_l_esu,True,18
ana_dura,tvp_orig,True,18
ana_dura,tv_l_ein,True,18
ana_dura,tvp_prox,True,18
ana_dura,tv_l_svc,True,18
ana_dura,tv_l_vre,True,18
ana_dura,tv_l_vrn,True,18
ana_dura,tv_l_vca,True,18
ana_dura,tv_l_yug,True,18
ana_dura,tv_l_ova,False,18
ana_dura,tv_l_sup,True,18
ana_dura,tv_l_pul,True,18
ana_dura,tv_l_ove,True,18
ana_dura,fr_cance,True,18
ana_dura,fr_cirug,True,18
ana_dura,fr_inmov,True,18
ana_dura,fr_tvp_a,True,18
ana_dura,fr_antfa,True,18
ana_dura,fr_tvs_a,True,18
ana_dura,fr_viaje,True,18
ana_dura,fr_estro,True,18
ana_dura,fr_embar,True,18
ana_dura,fr_varic,False,18
ana_dura,fr_antec,True,18
ana_dura,ana_dime,True,18
ana_dura,ana_crea,True,18
ana_dura,ana_trop,True,18
ana_dura,edad,True,18
ana_dura,peso,True,18
ana_dura,tension_,True,18
ana_dura,ana_hemo,True,18
ana_dura,ana_plaq,True,18
ana_dura,ana_leuc,True,18
ana_dura,ana_neu,True,18
ana_dura,protcrea,True,18
ana_dura,splanchnic,True,18
var156,sexo,True,18
var156,raza,True,18
var156,ant_inf,True,18
var156,ant_isq,True,18
var156,ant_clau,True,18
var156,fum_act,True,18
var156,diabetes,True,18
var156,hip_art,True,18
var156,insf_car,True,18
var156,fibr_aur,True,18
var156,trat_est,True,18
var156,e_con_pp,True,18
var156,e_con_cu,True,18
var156,e_con_ec,True,18
var156,e_con_lu,True,18
var156,e_con_be,True,18
var156,e_con_at,False,18
var156,e_con_va,False,18
var156,e_con_ar,False,18
var156,e_con_ea,True,18
var156,e_con_pr,True,18
var156,e_con_ro,True,18
var156,e_con_av,True,18
var156,e_con_sm,True,18
var156,sin_tvp_,True,18
var156,var171,True,18
var156,tv_l_esu,False,18
var156,tvp_orig,True,18
var156,tv_l_ein,True,18
var156,tvp_prox,True,18
var156,tv_l_svc,True,18
var156,tv_l_vre,True,18
var156,tv_l_vrn,True,18
var156,tv_l_vca,False,18
var156,tv_l_yug,True,18
var156,tv_l_ova,True,18
var156,tv_l_sup,False,18
var156,tv_l_pul,True,18
var156,tv_l_ove,True,18
var156,fr_cance,True,18
var156,fr_cirug,True,18
var156,fr_inmov,True,18
var156,fr_tvp_a,False,18
var156,fr_antfa,True,18
var156,fr_tvs_a,True,18
var156,fr_viaje,True,18
var156,fr_estro,True,18
var156,fr_embar,True,18
var156,fr_varic,True,18
var156,fr_antec,True,18
var156,ana_dime,True,18
var156,ana_crea,False,18
var156,ana_trop,False,18
var156,edad,True,18
var156,peso,True,18
var156,tension_,True,18
var156,ana_hemo,True,18
var156,ana_plaq,True,18
var156,ana_leuc,True,18
var156,ana_neu,True,18
var156,protcrea,True,18
var156,splanchnic,True,18
var157,sexo,True,18
var157,raza,True,18
var157,ant_inf,True,18
var157,ant_isq,True,18
var157,ant_clau,True,18
var157,fum_act,True,18
var157,diabetes,True,18
var157,hip_art,True,18
var157,insf_car,False,18
var157,fibr_aur,True,18
var157,trat_est,False,18
var157,e_con_pp,True,18
var157,e_con_cu,True,18
var157,e_con_ec,True,18
var157,e_con_lu,True,18
var157,e_con_be,True,18
var157,e_con_at,True,18
var157,e_con_va,False,18
var157,e_con_ar,False,18
var157,e_con_ea,False,18
var157,e_con_pr,True,18
var157,e_con_ro,True,18
var157,e_con_av,True,18
var157,e_con_sm,True,18
var157,sin_tvp_,True,18
var157,var171,True,18
var157,tv_l_esu,True,18
var157,tvp_orig,True,18
var157,tv_l_ein,True,18
var157,tvp_prox,True,18
var157,tv_l_svc,True,18
var157,tv_l_vre,True,18
var157,tv_l_vrn,True,18
var157,tv_l_vca,False,18
var157,tv_l_yug,True,18
var157,tv_l_ova,True,18
var157,tv_l_sup,True,18
var157,tv_l_pul,False,18
var157,tv_l_ove,False,18
var157,fr_cance,True,18
var157,fr_cirug,True,18
var157,fr_inmov,True,18
var157,fr_tvp_a,True,18
var157,fr_antfa,True,18
var157,fr_tvs_a,True,18
var157,fr_viaje,True,18
var157,fr_estro,True,18
var157,fr_embar,True,18
var157,fr_varic,True,18
var157,fr_antec,True,18
var157,ana_dime,True,18
var157,ana_crea,True,18
var157,ana_trop,True,18
var157,edad,True,18
var157,peso,True,18
var157,tension_,True,18
var157,ana_hemo,True,18
var157,ana_plaq,True,18
var157,ana_leuc,True,18
var157,ana_neu,True,18
var157,protcrea,True,18
var157,splanchnic,True,18
var161,sexo,True,18
var161,raza,True,18
var161,ant_inf,True,18
var161,ant_isq,True,18
var161,ant_clau,True,18
var161,fum_act,True,18
var161,diabetes,True,18
var161,hip_art,True,18
var161,insf_car,True,18
var161,fibr_aur,False,18
var161,trat_est,True,18
var161,e_con_pp,True,18
var161,e_con_cu,False,18
var161,e_con_ec,True,18
var161,e_con_lu,True,18
var161,e_con_be,True,18
var161,e_con_at,True,18
var161,e_con_va,True,18
var161,e_con_ar,False,18
var161,e_con_ea,True,18
var161,e_con_pr,True,18
var161,e_con_ro,True,18
var161,e_con_av,True,18
var161,e_con_sm,False,18
var161,sin_tvp_,True,18
var161,var171,True,18
var161,tv_l_esu,True,18
var161,tvp_orig,True,18
var161,tv_l_ein,True,18
var161,tvp_prox,True,18
var161,tv_l_svc,True,18
var161,tv_l_vre,True,18
var161,tv_l_vrn,True,18
var161,tv_l_vca,True,18
var161,tv_l_yug,True,18
var161,tv_l_ova,True,18
var161,tv_l_sup,True,18
var161,tv_l_pul,True,18
var161,tv_l_ove,False,18
var161,fr_cance,True,18
var161,fr_cirug,True,18
var161,fr_inmov,True,18
var161,fr_tvp_a,True,18
var161,fr_antfa,True,18
var161,fr_tvs_a,False,18
var161,fr_viaje,True,18
var161,fr_estro,True,18
var161,fr_embar,True,18
var161,fr_varic,True,18
var161,fr_antec,True,18
var161,ana_dime,True,18
var161,ana_crea,True,18
var161,ana_trop,False,18
var161,edad,True,18
var161,peso,True,18
var161,tension_,True,18
var161,ana_hemo,True,18
var161,ana_plaq,True,18
var161,ana_leuc,True,18
var161,ana_neu,True,18
var161,protcrea,True,18
var161,splanchnic,True,18
var155,sexo,False,18
var155,raza,True,18
var155,ant_inf,True,18
var155,ant_isq,False,18
var155,ant_clau,True,18
var155,fum_act,True,18
var155,diabetes,True,18
var155,hip_art,False,18
var155,insf_car,True,18
var155,fibr_aur,False,18
var155,trat_est,False,18
var155,e_con_pp,True,18
var155,e_con_cu,False,18
var155,e_con_ec,True,18
var155,e_con_lu,False,18
var155,e_con_be,False,18
var155,e_con_at,True,18
var155,e_con_va,True,18
var155,e_con_ar,False,18
var155,e_con_ea,True,18
